Attendance_ID,Employee_ID,Date,Status,Working_Hours
AT13455,EMP0449,2025-01-15,Present,7.8
AT13456,EMP0449,2025-01-16,Present,7.5
AT13457,EMP0449,2025-01-17,Present,8.2
AT13458,EMP0449,2025-01-18,Present,8.1
AT13459,EMP0449,2025-01-19,Absent,0.0
AT13460,EMP0449,2025-01-20,Present,7.5
AT13461,EMP0449,2025-01-21,Present,8.3
AT13462,EMP0449,2025-01-22,Present,7.0
AT13463,EMP0449,2025-01-23,Present,8.2
AT13464,EMP0449,2025-01-24,Present,8.9
AT13465,EMP0449,2025-01-25,Present,7.3
AT13466,EMP0449,2025-01-26,Present,8.0
AT13467,EMP0449,2025-01-27,Present,8.6
AT13468,EMP0449,2025-01-28,Present,7.2
AT13469,EMP0449,2025-01-29,WFH,8.7
AT13470,EMP0449,2025-01-30,Present,8.3
AT13471,EMP0450,2025-01-01,Present,7.7
AT13472,EMP0450,2025-01-02,Present,7.2
AT13473,EMP0450,2025-01-03,Present,7.5
AT13474,EMP0450,2025-01-04,Present,8.1
AT13475,EMP0450,2025-01-05,Present,8.5
AT13476,EMP0450,2025-01-06,Present,7.5
AT13477,EMP0450,2025-01-07,Present,9.0
AT13478,EMP0450,2025-01-08,Present,8.6
AT13479,EMP0450,2025-01-09,Present,8.9
AT13480,EMP0450,2025-01-10,Present,8.4
AT13481,EMP0450,2025-01-11,Leave,8.9
AT13482,EMP0450,2025-01-12,Present,8.5
AT13483,EMP0450,2025-01-13,Present,8.1
AT13484,EMP0450,2025-01-14,Present,9.0
AT13485,EMP0450,2025-01-15,Present,8.6
AT13486,EMP0450,2025-01-16,Present,7.8
AT13487,EMP0450,2025-01-17,Present,8.0
AT13488,EMP0450,2025-01-18,Present,7.7
AT13489,EMP0450,2025-01-19,Present,8.2
AT13490,EMP0450,2025-01-20,Present,7.8
AT13491,EMP0450,2025-01-21,Present,8.4
AT13492,EMP0450,2025-01-22,Present,8.1
AT13493,EMP0450,2025-01-23,Present,8.1
AT13494,EMP0450,2025-01-24,WFH,7.7
AT13495,EMP0450,2025-01-25,Present,7.1
AT13496,EMP0450,2025-01-26,Present,8.4
AT13497,EMP0450,2025-01-27,Present,8.1
AT13498,EMP0450,2025-01-28,Absent,0.0
AT13499,EMP0450,2025-01-29,Present,8.7
AT13500,EMP0450,2025-01-30,Present,7.7
AT13501,EMP0451,2025-01-01,Present,8.1
AT13502,EMP0451,2025-01-02,Present,7.7
AT13503,EMP0451,2025-01-03,Present,7.2
AT13504,EMP0451,2025-01-04,Present,8.1
AT13505,EMP0451,2025-01-05,Present,8.4
AT13506,EMP0451,2025-01-06,Present,7.3
AT13507,EMP0451,2025-01-07,Present,7.1
AT13508,EMP0451,2025-01-08,Leave,7.4
AT13509,EMP0451,2025-01-09,Present,8.3
AT13510,EMP0451,2025-01-10,Leave,8.2
AT13511,EMP0451,2025-01-11,Present,7.2
AT13512,EMP0451,2025-01-12,Present,8.0
AT13513,EMP0451,2025-01-13,Present,7.8
AT13514,EMP0451,2025-01-14,Present,8.3
AT13515,EMP0451,2025-01-15,Present,8.2
AT13516,EMP0451,2025-01-16,Present,7.4
AT13517,EMP0451,2025-01-17,Present,8.9
AT13518,EMP0451,2025-01-18,Present,8.5
AT13519,EMP0451,2025-01-19,Present,7.7
AT13520,EMP0451,2025-01-20,Present,8.2
AT13521,EMP0451,2025-01-21,Absent,0.0
AT13522,EMP0451,2025-01-22,Present,7.0
AT13523,EMP0451,2025-01-23,Present,8.3
AT13524,EMP0451,2025-01-24,Present,8.3
AT13525,EMP0451,2025-01-25,Present,7.3
AT13526,EMP0451,2025-01-26,Present,8.8
AT13527,EMP0451,2025-01-27,Present,8.0
AT13528,EMP0451,2025-01-28,WFH,7.3
AT13529,EMP0451,2025-01-29,Present,7.3
AT13530,EMP0451,2025-01-30,Present,7.3
AT13531,EMP0452,2025-01-01,Present,7.3
AT13532,EMP0452,2025-01-02,Leave,8.5
AT13533,EMP0452,2025-01-03,Present,8.8
AT13534,EMP0452,2025-01-04,Present,8.0
AT13535,EMP0452,2025-01-05,Present,7.8
AT13536,EMP0452,2025-01-06,Present,7.1
AT13537,EMP0452,2025-01-07,Present,7.1
AT13538,EMP0452,2025-01-08,Present,8.1
AT13539,EMP0452,2025-01-09,Present,8.6
AT13540,EMP0452,2025-01-10,Absent,0.0
AT13541,EMP0452,2025-01-11,Present,8.1
AT13542,EMP0452,2025-01-12,Present,8.8
AT13543,EMP0452,2025-01-13,Present,7.7
AT13544,EMP0452,2025-01-14,WFH,8.8
AT13545,EMP0452,2025-01-15,Present,8.1
AT13546,EMP0452,2025-01-16,Present,7.8
AT13547,EMP0452,2025-01-17,Leave,8.2
AT13548,EMP0452,2025-01-18,Present,7.7
AT13549,EMP0452,2025-01-19,Present,7.8
AT13550,EMP0452,2025-01-20,Present,8.9
AT13551,EMP0452,2025-01-21,Present,7.7
AT13552,EMP0452,2025-01-22,Present,8.2
AT13553,EMP0452,2025-01-23,Present,7.7
AT13554,EMP0452,2025-01-24,Present,7.5
AT13555,EMP0452,2025-01-25,Present,7.1
AT13556,EMP0452,2025-01-26,Present,8.8
AT13557,EMP0452,2025-01-27,Present,7.8
AT13558,EMP0452,2025-01-28,Present,8.1
AT13559,EMP0452,2025-01-29,Present,8.5
AT13560,EMP0452,2025-01-30,Present,7.8
AT13561,EMP0453,2025-01-01,Present,7.1
AT13562,EMP0453,2025-01-02,Absent,0.0
AT13563,EMP0453,2025-01-03,Present,8.9
AT13564,EMP0453,2025-01-04,Present,8.0
AT13565,EMP0453,2025-01-05,Present,7.5
AT13566,EMP0453,2025-01-06,Present,7.6
AT13567,EMP0453,2025-01-07,Present,8.1
AT13568,EMP0453,2025-01-08,Present,7.3
AT13569,EMP0453,2025-01-09,Leave,8.4
AT13570,EMP0453,2025-01-10,Present,8.5
AT13571,EMP0453,2025-01-11,Leave,8.2
AT13572,EMP0453,2025-01-12,Present,8.1
AT13573,EMP0453,2025-01-13,Present,8.3
AT13574,EMP0453,2025-01-14,Present,9.0
AT13575,EMP0453,2025-01-15,Present,8.1
AT13576,EMP0453,2025-01-16,Present,7.9
AT13577,EMP0453,2025-01-17,Present,8.6
AT13578,EMP0453,2025-01-18,Present,7.5
AT13579,EMP0453,2025-01-19,Present,8.9
AT13580,EMP0453,2025-01-20,Absent,0.0
AT13581,EMP0453,2025-01-21,Present,7.7
AT13582,EMP0453,2025-01-22,Leave,7.8
AT13583,EMP0453,2025-01-23,Present,8.6
AT13584,EMP0453,2025-01-24,Present,8.2
AT13585,EMP0453,2025-01-25,Leave,9.0
AT13586,EMP0453,2025-01-26,Present,8.6
AT13587,EMP0453,2025-01-27,Present,8.0
AT13588,EMP0453,2025-01-28,Present,7.0
AT13589,EMP0453,2025-01-29,Present,7.5
AT13590,EMP0453,2025-01-30,Present,8.4
AT13591,EMP0454,2025-01-01,Present,7.3
AT13592,EMP0454,2025-01-02,Present,8.3
AT13593,EMP0454,2025-01-03,Present,7.2
AT13594,EMP0454,2025-01-04,Present,7.4
AT13595,EMP0454,2025-01-05,Present,8.2
AT13596,EMP0454,2025-01-06,Present,7.6
AT13597,EMP0454,2025-01-07,Present,7.0
AT13598,EMP0454,2025-01-08,Present,7.9
AT13599,EMP0454,2025-01-09,Present,7.4
AT13600,EMP0454,2025-01-10,Leave,8.0
AT13601,EMP0454,2025-01-11,Present,8.3
AT13602,EMP0454,2025-01-12,Present,7.0
AT13603,EMP0454,2025-01-13,Present,8.2
AT13604,EMP0454,2025-01-14,Leave,8.5
AT13605,EMP0454,2025-01-15,Present,7.6
AT13606,EMP0454,2025-01-16,Present,7.9
AT13607,EMP0454,2025-01-17,Present,8.7
AT13608,EMP0454,2025-01-18,Present,8.3
AT13609,EMP0454,2025-01-19,Present,7.3
AT13610,EMP0454,2025-01-20,Present,7.9
AT13611,EMP0454,2025-01-21,Absent,0.0
AT13612,EMP0454,2025-01-22,Present,7.0
AT13613,EMP0454,2025-01-23,Present,8.1
AT13614,EMP0454,2025-01-24,Present,7.0
AT13615,EMP0454,2025-01-25,Present,8.9
AT13616,EMP0454,2025-01-26,Present,7.2
AT13617,EMP0454,2025-01-27,Leave,8.6
AT13618,EMP0454,2025-01-28,Present,7.1
AT13619,EMP0454,2025-01-29,Present,8.3
AT13620,EMP0454,2025-01-30,Absent,0.0
AT13621,EMP0455,2025-01-01,Present,7.6
AT13622,EMP0455,2025-01-02,Present,7.1
AT13623,EMP0455,2025-01-03,Present,7.8
AT13624,EMP0455,2025-01-04,Present,7.9
AT13625,EMP0455,2025-01-05,Present,8.7
AT13626,EMP0455,2025-01-06,Present,7.3
AT13627,EMP0455,2025-01-07,Present,8.3
AT13628,EMP0455,2025-01-08,Present,8.0
AT13629,EMP0455,2025-01-09,Present,7.1
AT13630,EMP0455,2025-01-10,Present,7.9
AT13631,EMP0455,2025-01-11,Present,7.1
AT13632,EMP0455,2025-01-12,Present,7.3
AT13633,EMP0455,2025-01-13,Present,7.6
AT13634,EMP0455,2025-01-14,Present,7.9
AT13635,EMP0455,2025-01-15,Leave,8.2
AT13636,EMP0455,2025-01-16,Present,7.9
AT13637,EMP0455,2025-01-17,Present,8.2
AT13638,EMP0455,2025-01-18,WFH,8.0
AT13639,EMP0455,2025-01-19,Leave,8.5
AT13640,EMP0455,2025-01-20,Present,8.0
AT13641,EMP0455,2025-01-21,Absent,0.0
AT13642,EMP0455,2025-01-22,Present,7.8
AT13643,EMP0455,2025-01-23,Present,8.9
AT13644,EMP0455,2025-01-24,Present,8.0
AT13645,EMP0455,2025-01-25,Present,7.4
AT13646,EMP0455,2025-01-26,Present,8.6
AT13647,EMP0455,2025-01-27,Present,7.7
AT13648,EMP0455,2025-01-28,Present,8.0
AT13649,EMP0455,2025-01-29,Present,8.0
AT13650,EMP0455,2025-01-30,Present,8.1
AT13651,EMP0456,2025-01-01,Present,8.1
AT13652,EMP0456,2025-01-02,Present,9.0
AT13653,EMP0456,2025-01-03,Present,7.7
AT13654,EMP0456,2025-01-04,Present,7.4
AT13655,EMP0456,2025-01-05,Present,7.1
AT13656,EMP0456,2025-01-06,Present,8.7
AT13657,EMP0456,2025-01-07,Present,8.1
AT13658,EMP0456,2025-01-08,Present,8.7
AT13659,EMP0456,2025-01-09,Present,8.6
AT13660,EMP0456,2025-01-10,Present,8.3
AT13661,EMP0456,2025-01-11,Present,7.7
AT13662,EMP0456,2025-01-12,Present,8.3
AT13663,EMP0456,2025-01-13,Present,7.6
AT13664,EMP0456,2025-01-14,Present,7.1
AT13665,EMP0456,2025-01-15,Present,8.1
AT13666,EMP0456,2025-01-16,Present,7.8
AT13667,EMP0456,2025-01-17,Present,7.6
AT13668,EMP0456,2025-01-18,Present,7.3
AT13669,EMP0456,2025-01-19,Present,7.6
AT13670,EMP0456,2025-01-20,Present,9.0
AT13671,EMP0456,2025-01-21,Present,8.5
AT13672,EMP0456,2025-01-22,Present,9.0
AT13673,EMP0456,2025-01-23,Present,7.9
AT13674,EMP0456,2025-01-24,Present,8.8
AT13675,EMP0456,2025-01-25,Present,7.5
AT13676,EMP0456,2025-01-26,Present,8.8
AT13677,EMP0456,2025-01-27,Present,7.3
AT13678,EMP0456,2025-01-28,Leave,8.1
AT13679,EMP0456,2025-01-29,Present,7.0
AT13680,EMP0456,2025-01-30,WFH,8.7
AT13681,EMP0457,2025-01-01,Leave,8.2
AT13682,EMP0457,2025-01-02,Present,7.8
AT13683,EMP0457,2025-01-03,Present,8.4
AT13684,EMP0457,2025-01-04,Present,8.2
AT13685,EMP0457,2025-01-05,Present,8.0
AT13686,EMP0457,2025-01-06,Present,7.1
AT13687,EMP0457,2025-01-07,Present,8.3
AT13688,EMP0457,2025-01-08,Present,8.4
AT13689,EMP0457,2025-01-09,Present,8.4
AT13690,EMP0457,2025-01-10,Present,8.2
AT13691,EMP0457,2025-01-11,Present,8.2
AT13692,EMP0457,2025-01-12,Present,8.0
AT13693,EMP0457,2025-01-13,Present,8.3
AT13694,EMP0457,2025-01-14,Present,7.8
AT13695,EMP0457,2025-01-15,Present,7.3
AT13696,EMP0457,2025-01-16,Present,8.7
AT13697,EMP0457,2025-01-17,Present,8.1
AT13698,EMP0457,2025-01-18,Present,7.3
AT13699,EMP0457,2025-01-19,Present,8.6
AT13700,EMP0457,2025-01-20,Present,8.6
AT13701,EMP0457,2025-01-21,Present,7.6
AT13702,EMP0457,2025-01-22,Present,8.1
AT13703,EMP0457,2025-01-23,Leave,7.8
AT13704,EMP0457,2025-01-24,Present,8.1
AT13705,EMP0457,2025-01-25,Present,8.2
AT13706,EMP0457,2025-01-26,Present,7.7
AT13707,EMP0457,2025-01-27,Present,8.4
AT13708,EMP0457,2025-01-28,Absent,0.0
AT13709,EMP0457,2025-01-29,Present,8.5
AT13710,EMP0457,2025-01-30,Present,7.5
AT13711,EMP0458,2025-01-01,Present,7.1
AT13712,EMP0458,2025-01-02,Present,7.9
AT13713,EMP0458,2025-01-03,Present,7.3
AT13714,EMP0458,2025-01-04,Present,8.7
AT13715,EMP0458,2025-01-05,Present,8.5
AT13716,EMP0458,2025-01-06,Leave,7.4
AT13717,EMP0458,2025-01-07,Present,8.4
AT13718,EMP0458,2025-01-08,Present,8.7
AT13719,EMP0458,2025-01-09,Present,7.4
AT13720,EMP0458,2025-01-10,Present,8.9
AT13721,EMP0458,2025-01-11,Present,8.3
AT13722,EMP0458,2025-01-12,Present,8.0
AT13723,EMP0458,2025-01-13,Present,7.1
AT13724,EMP0458,2025-01-14,Present,9.0
AT13725,EMP0458,2025-01-15,Present,7.7
AT13726,EMP0458,2025-01-16,Present,7.9
AT13727,EMP0458,2025-01-17,Present,7.4
AT13728,EMP0458,2025-01-18,Present,7.3
AT13729,EMP0458,2025-01-19,Present,7.4
AT13730,EMP0458,2025-01-20,WFH,8.2
AT13731,EMP0458,2025-01-21,Present,8.1
AT13732,EMP0458,2025-01-22,Present,7.6
AT13733,EMP0458,2025-01-23,Present,8.7
AT13734,EMP0458,2025-01-24,Present,8.4
AT13735,EMP0458,2025-01-25,Present,8.2
AT13736,EMP0458,2025-01-26,Present,7.6
AT13737,EMP0458,2025-01-27,Present,8.6
AT13738,EMP0458,2025-01-28,Present,8.6
AT13739,EMP0458,2025-01-29,Present,8.1
AT13740,EMP0458,2025-01-30,WFH,8.2
AT13741,EMP0459,2025-01-01,Present,8.5
AT13742,EMP0459,2025-01-02,Present,8.0
AT13743,EMP0459,2025-01-03,Present,8.1
AT13744,EMP0459,2025-01-04,WFH,7.8
AT13745,EMP0459,2025-01-05,Present,7.5
AT13746,EMP0459,2025-01-06,Present,7.2
AT13747,EMP0459,2025-01-07,Present,8.7
AT13748,EMP0459,2025-01-08,Present,8.2
AT13749,EMP0459,2025-01-09,Present,7.9
AT13750,EMP0459,2025-01-10,Present,7.5
AT13751,EMP0459,2025-01-11,Present,8.5
AT13752,EMP0459,2025-01-12,Present,8.8
AT13753,EMP0459,2025-01-13,Present,7.4
AT13754,EMP0459,2025-01-14,Present,7.0
AT13755,EMP0459,2025-01-15,Present,7.5
AT13756,EMP0459,2025-01-16,Present,7.7
AT13757,EMP0459,2025-01-17,Present,7.4
AT13758,EMP0459,2025-01-18,Present,7.9
AT13759,EMP0459,2025-01-19,Absent,0.0
AT13760,EMP0459,2025-01-20,Present,7.5
AT13761,EMP0459,2025-01-21,Present,7.0
AT13762,EMP0459,2025-01-22,Present,8.6
AT13763,EMP0459,2025-01-23,Present,7.1
AT13764,EMP0459,2025-01-24,Present,7.4
AT13765,EMP0459,2025-01-25,Present,7.4
AT13766,EMP0459,2025-01-26,Present,7.4
AT13767,EMP0459,2025-01-27,Present,7.1
AT13768,EMP0459,2025-01-28,Absent,0.0
AT13769,EMP0459,2025-01-29,Absent,0.0
AT13770,EMP0459,2025-01-30,Present,8.3
AT13771,EMP0460,2025-01-01,Present,8.6
AT13772,EMP0460,2025-01-02,Present,9.0
AT13773,EMP0460,2025-01-03,Present,8.4
AT13774,EMP0460,2025-01-04,Present,8.0
AT13775,EMP0460,2025-01-05,WFH,8.6
AT13776,EMP0460,2025-01-06,Present,7.9
AT13777,EMP0460,2025-01-07,WFH,8.7
AT13778,EMP0460,2025-01-08,Present,8.6
AT13779,EMP0460,2025-01-09,Present,8.3
AT13780,EMP0460,2025-01-10,Present,7.5
AT13781,EMP0460,2025-01-11,Present,8.9
AT13782,EMP0460,2025-01-12,Present,8.7
AT13783,EMP0460,2025-01-13,Present,7.2
AT13784,EMP0460,2025-01-14,Present,8.3
AT13785,EMP0460,2025-01-15,Present,7.5
AT13786,EMP0460,2025-01-16,Present,8.8
AT13787,EMP0460,2025-01-17,Present,7.9
AT13788,EMP0460,2025-01-18,Present,7.7
AT13789,EMP0460,2025-01-19,Present,7.4
AT13790,EMP0460,2025-01-20,Absent,0.0
AT13791,EMP0460,2025-01-21,Present,8.2
AT13792,EMP0460,2025-01-22,Leave,7.5
AT13793,EMP0460,2025-01-23,Present,8.9
AT13794,EMP0460,2025-01-24,Present,7.0
AT13795,EMP0460,2025-01-25,Present,8.4
AT13796,EMP0460,2025-01-26,Present,8.3
AT13797,EMP0460,2025-01-27,Present,8.7
AT13798,EMP0460,2025-01-28,Present,8.4
AT13799,EMP0460,2025-01-29,Present,7.2
AT13800,EMP0460,2025-01-30,Present,8.0
AT13801,EMP0461,2025-01-01,Present,8.7
AT13802,EMP0461,2025-01-02,Present,8.5
AT13803,EMP0461,2025-01-03,Present,8.6
AT13804,EMP0461,2025-01-04,Present,7.1
AT13805,EMP0461,2025-01-05,Present,8.9
AT13806,EMP0461,2025-01-06,Present,7.9
AT13807,EMP0461,2025-01-07,Present,8.4
AT13808,EMP0461,2025-01-08,Present,7.1
AT13809,EMP0461,2025-01-09,Present,8.1
AT13810,EMP0461,2025-01-10,Present,8.6
AT13811,EMP0461,2025-01-11,Present,8.1
AT13812,EMP0461,2025-01-12,Present,7.1
AT13813,EMP0461,2025-01-13,Present,7.5
AT13814,EMP0461,2025-01-14,Present,9.0
AT13815,EMP0461,2025-01-15,Absent,0.0
AT13816,EMP0461,2025-01-16,Present,7.0
AT13817,EMP0461,2025-01-17,Present,8.5
AT13818,EMP0461,2025-01-18,Present,7.1
AT13819,EMP0461,2025-01-19,Present,7.7
AT13820,EMP0461,2025-01-20,Present,7.7
AT13821,EMP0461,2025-01-21,Present,8.1
AT13822,EMP0461,2025-01-22,Present,8.0
AT13823,EMP0461,2025-01-23,Present,7.8
AT13824,EMP0461,2025-01-24,WFH,7.2
AT13825,EMP0461,2025-01-25,Leave,7.3
AT13826,EMP0461,2025-01-26,Absent,0.0
AT13827,EMP0461,2025-01-27,Present,8.5
AT13828,EMP0461,2025-01-28,Present,8.5
AT13829,EMP0461,2025-01-29,Present,7.1
AT13830,EMP0461,2025-01-30,Present,7.4
AT13831,EMP0462,2025-01-01,Present,7.3
AT13832,EMP0462,2025-01-02,Present,8.0
AT13833,EMP0462,2025-01-03,Present,8.6
AT13834,EMP0462,2025-01-04,WFH,9.0
AT13835,EMP0462,2025-01-05,Present,8.8
AT13836,EMP0462,2025-01-06,Present,8.7
AT13837,EMP0462,2025-01-07,Present,8.9
AT13838,EMP0462,2025-01-08,Absent,0.0
AT13839,EMP0462,2025-01-09,Present,7.2
AT13840,EMP0462,2025-01-10,Present,8.6
AT13841,EMP0462,2025-01-11,Present,7.7
AT13842,EMP0462,2025-01-12,Leave,7.4
AT13843,EMP0462,2025-01-13,Present,7.5
AT13844,EMP0462,2025-01-14,Present,8.8
AT13845,EMP0462,2025-01-15,Present,8.8
AT13846,EMP0462,2025-01-16,Present,8.3
AT13847,EMP0462,2025-01-17,WFH,7.1
AT13848,EMP0462,2025-01-18,Present,8.0
AT13849,EMP0462,2025-01-19,Present,7.5
AT13850,EMP0462,2025-01-20,Present,8.0
AT13851,EMP0462,2025-01-21,Leave,7.7
AT13852,EMP0462,2025-01-22,Present,8.9
AT13853,EMP0462,2025-01-23,Leave,8.4
AT13854,EMP0462,2025-01-24,Present,8.5
AT13855,EMP0462,2025-01-25,Present,8.5
AT13856,EMP0462,2025-01-26,Present,7.2
AT13857,EMP0462,2025-01-27,Present,8.6
AT13858,EMP0462,2025-01-28,Present,8.8
AT13859,EMP0462,2025-01-29,Leave,8.9
AT13860,EMP0462,2025-01-30,Present,8.8
AT13861,EMP0463,2025-01-01,Present,8.4
AT13862,EMP0463,2025-01-02,Present,8.9
AT13863,EMP0463,2025-01-03,Present,8.9
AT13864,EMP0463,2025-01-04,Present,7.5
AT13865,EMP0463,2025-01-05,Present,8.3
AT13866,EMP0463,2025-01-06,Present,8.8
AT13867,EMP0463,2025-01-07,Present,7.7
AT13868,EMP0463,2025-01-08,Present,8.3
AT13869,EMP0463,2025-01-09,Present,8.7
AT13870,EMP0463,2025-01-10,Present,8.2
AT13871,EMP0463,2025-01-11,Present,7.9
AT13872,EMP0463,2025-01-12,Present,7.8
AT13873,EMP0463,2025-01-13,Present,7.1
AT13874,EMP0463,2025-01-14,Present,8.6
AT13875,EMP0463,2025-01-15,Present,8.8
AT13876,EMP0463,2025-01-16,Present,7.3
AT13877,EMP0463,2025-01-17,Present,8.5
AT13878,EMP0463,2025-01-18,Present,8.5
AT13879,EMP0463,2025-01-19,Present,7.1
AT13880,EMP0463,2025-01-20,Present,7.8
AT13881,EMP0463,2025-01-21,Present,8.1
AT13882,EMP0463,2025-01-22,Present,8.5
AT13883,EMP0463,2025-01-23,WFH,8.0
AT13884,EMP0463,2025-01-24,Present,7.3
AT13885,EMP0463,2025-01-25,Present,7.3
AT13886,EMP0463,2025-01-26,Present,8.4
AT13887,EMP0463,2025-01-27,Present,8.3
AT13888,EMP0463,2025-01-28,Present,8.4
AT13889,EMP0463,2025-01-29,Present,8.7
AT13890,EMP0463,2025-01-30,Present,7.6
AT13891,EMP0464,2025-01-01,Present,8.1
AT13892,EMP0464,2025-01-02,Present,8.8
AT13893,EMP0464,2025-01-03,Present,8.3
AT13894,EMP0464,2025-01-04,Present,7.2
AT13895,EMP0464,2025-01-05,Present,8.6
AT13896,EMP0464,2025-01-06,Present,7.2
AT13897,EMP0464,2025-01-07,Present,7.1
AT13898,EMP0464,2025-01-08,Leave,9.0
AT13899,EMP0464,2025-01-09,Present,7.1
AT13900,EMP0464,2025-01-10,Absent,0.0
AT13901,EMP0464,2025-01-11,Absent,0.0
AT13902,EMP0464,2025-01-12,Present,7.9
AT13903,EMP0464,2025-01-13,Leave,7.5
AT13904,EMP0464,2025-01-14,Present,8.6
AT13905,EMP0464,2025-01-15,Present,7.3
AT13906,EMP0464,2025-01-16,Leave,7.1
AT13907,EMP0464,2025-01-17,Present,8.0
AT13908,EMP0464,2025-01-18,Present,7.2
AT13909,EMP0464,2025-01-19,Present,7.1
AT13910,EMP0464,2025-01-20,Present,8.4
AT13911,EMP0464,2025-01-21,Present,8.4
AT13912,EMP0464,2025-01-22,Present,8.3
AT13913,EMP0464,2025-01-23,Present,8.8
AT13914,EMP0464,2025-01-24,Present,7.6
AT13915,EMP0464,2025-01-25,Present,8.4
AT13916,EMP0464,2025-01-26,Present,8.4
AT13917,EMP0464,2025-01-27,Present,7.4
AT13918,EMP0464,2025-01-28,Present,7.1
AT13919,EMP0464,2025-01-29,Present,8.3
AT13920,EMP0464,2025-01-30,Present,8.7
AT13921,EMP0465,2025-01-01,Present,8.0
AT13922,EMP0465,2025-01-02,Present,8.1
AT13923,EMP0465,2025-01-03,Present,7.9
AT13924,EMP0465,2025-01-04,Absent,0.0
AT13925,EMP0465,2025-01-05,Present,9.0
AT13926,EMP0465,2025-01-06,Leave,7.5
AT13927,EMP0465,2025-01-07,Present,7.4
AT13928,EMP0465,2025-01-08,Present,7.5
AT13929,EMP0465,2025-01-09,Present,8.1
AT13930,EMP0465,2025-01-10,Present,8.5
AT13931,EMP0465,2025-01-11,Present,7.7
AT13932,EMP0465,2025-01-12,Present,8.3
AT13933,EMP0465,2025-01-13,WFH,8.9
AT13934,EMP0465,2025-01-14,WFH,8.1
AT13935,EMP0465,2025-01-15,Present,8.1
AT13936,EMP0465,2025-01-16,Present,7.8
AT13937,EMP0465,2025-01-17,Present,8.5
AT13938,EMP0465,2025-01-18,Present,7.1
AT13939,EMP0465,2025-01-19,Present,7.4
AT13940,EMP0465,2025-01-20,Leave,7.5
AT13941,EMP0465,2025-01-21,WFH,7.2
AT13942,EMP0465,2025-01-22,Leave,9.0
AT13943,EMP0465,2025-01-23,Leave,7.4
AT13944,EMP0465,2025-01-24,Present,8.2
AT13945,EMP0465,2025-01-25,Present,7.3
AT13946,EMP0465,2025-01-26,Present,7.9
AT13947,EMP0465,2025-01-27,Present,7.9
AT13948,EMP0465,2025-01-28,Present,8.9
AT13949,EMP0465,2025-01-29,Present,8.9
AT13950,EMP0465,2025-01-30,Present,8.1
AT13951,EMP0466,2025-01-01,Present,8.8
AT13952,EMP0466,2025-01-02,Present,7.7
AT13953,EMP0466,2025-01-03,Present,8.8
AT13954,EMP0466,2025-01-04,Present,7.9
AT13955,EMP0466,2025-01-05,Present,7.5
AT13956,EMP0466,2025-01-06,Absent,0.0
AT13957,EMP0466,2025-01-07,Absent,0.0
AT13958,EMP0466,2025-01-08,Present,8.5
AT13959,EMP0466,2025-01-09,Present,7.6
AT13960,EMP0466,2025-01-10,Present,7.9
AT13961,EMP0466,2025-01-11,Present,7.3
AT13962,EMP0466,2025-01-12,Present,8.7
AT13963,EMP0466,2025-01-13,Present,8.3
AT13964,EMP0466,2025-01-14,Present,7.7
AT13965,EMP0466,2025-01-15,Present,7.6
AT13966,EMP0466,2025-01-16,Present,7.1
AT13967,EMP0466,2025-01-17,Present,8.5
AT13968,EMP0466,2025-01-18,Absent,0.0
AT13969,EMP0466,2025-01-19,Present,7.7
AT13970,EMP0466,2025-01-20,Present,8.5
AT13971,EMP0466,2025-01-21,Absent,0.0
AT13972,EMP0466,2025-01-22,Present,7.1
AT13973,EMP0466,2025-01-23,Present,8.4
AT13974,EMP0466,2025-01-24,Present,8.8
AT13975,EMP0466,2025-01-25,Leave,7.2
AT13976,EMP0466,2025-01-26,Leave,8.4
AT13977,EMP0466,2025-01-27,WFH,7.9
AT13978,EMP0466,2025-01-28,Present,7.1
AT13979,EMP0466,2025-01-29,Present,8.0
AT13980,EMP0466,2025-01-30,Absent,0.0
AT13981,EMP0467,2025-01-01,Present,8.8
AT13982,EMP0467,2025-01-02,Present,8.9
AT13983,EMP0467,2025-01-03,Present,7.5
AT13984,EMP0467,2025-01-04,Present,9.0
AT13985,EMP0467,2025-01-05,Present,7.8
AT13986,EMP0467,2025-01-06,Present,7.4
AT13987,EMP0467,2025-01-07,Present,7.7
AT13988,EMP0467,2025-01-08,Present,8.4
AT13989,EMP0467,2025-01-09,Present,8.2
AT13990,EMP0467,2025-01-10,Present,8.3
AT13991,EMP0467,2025-01-11,Present,8.8
AT13992,EMP0467,2025-01-12,Absent,0.0
AT13993,EMP0467,2025-01-13,Present,7.4
AT13994,EMP0467,2025-01-14,Leave,7.5
AT13995,EMP0467,2025-01-15,Present,8.5
AT13996,EMP0467,2025-01-16,Present,8.1
AT13997,EMP0467,2025-01-17,Present,7.8
AT13998,EMP0467,2025-01-18,Present,7.6
AT13999,EMP0467,2025-01-19,Present,7.3
AT14000,EMP0467,2025-01-20,Present,7.9
AT14001,EMP0467,2025-01-21,Present,8.3
AT14002,EMP0467,2025-01-22,WFH,7.4
AT14003,EMP0467,2025-01-23,Present,8.7
AT14004,EMP0467,2025-01-24,Present,7.1
AT14005,EMP0467,2025-01-25,Leave,8.0
AT14006,EMP0467,2025-01-26,WFH,8.9
AT14007,EMP0467,2025-01-27,Absent,0.0
AT14008,EMP0467,2025-01-28,Present,8.7
AT14009,EMP0467,2025-01-29,Present,8.6
